"id","private","size","nace","region","weight"
"j_3271",0,"L","O","20",1
"j_3272",0,"L","R.S","20",1
"j_3273",1,"M","N","20",2
"j_3274",1,"L","N","20",2
"j_3275",1,"M","P","20",5
"j_3276",1,"M","M","20",1
"j_3277",1,"L","C","20",1
"j_3278",1,"M","G","20",2
"j_3279",1,"S","I","20",40
"j_3280",1,"M","C","08",11
"j_3281",0,"L","D.E","08",2
"j_3282",1,"L","N","08",1
"j_3283",1,"M","C","08",12
"j_3284",1,"L","C","08",1
"j_3285",1,"M","C","32",15
"j_3286",1,"S","G","32",344
"j_3287",1,"L","C","08",1
"j_3288",1,"L","C","08",2
"j_3289",1,"S","K.L","08",6
"j_3290",0,"L","P","08",1
"j_3291",0,"L","Q","08",1
"j_3292",0,"M","R.S","08",1
"j_3293",1,"L","H","08",2
"j_3294",0,"M","Q","08",1
"j_3295",1,"M","C","08",12
"j_3296",1,"L","C","08",1
"j_3297",0,"L","P","08",1
"j_3298",0,"S","D.E","30",2
"j_3299",1,"L","I","08",1
"j_3300",1,"L","I","08",2
"j_3301",1,"L","I","08",1
"j_3302",1,"L","I","08",1
"j_3303",0,"M","O","08",5
"j_3304",0,"L","O","08",1
"j_3305",0,"L","O","08",1
"j_3306",0,"S","O","08",1
"j_3307",0,"S","O","08",1
"j_3308",0,"S","O","08",1
"j_3309",0,"S","O","08",1
"j_3310",0,"S","Q","30",19
"j_3311",1,"L","C","08",1
"j_3312",0,"L","Q","32",1
"j_3313",1,"L","C","08",1
"j_3314",1,"L","K.L","08",1
"j_3315",0,"M","D.E","08",1
"j_3316",1,"L","I","02",1
"j_3317",1,"L","C","08",2
"j_3318",1,"L","C","08",2
"j_3319",0,"L","O","08",1
"j_3320",1,"S","K.L","08",12
"j_3321",1,"L","C","08",1
"j_3322",0,"M","O","08",5
"j_3323",0,"M","M","08",1
"j_3324",1,"L","H","08",1
"j_3325",1,"L","C","08",1
"j_3326",0,"S","O","08",1
"j_3327",1,"L","N","12",1
"j_3328",0,"M","Q","08",9
"j_3329",1,"L","C","08",1
"j_3330",0,"M","P","08",1
"j_3331",1,"L","C","08",1
"j_3332",1,"S","D.E","08",1
"j_3333",1,"L","C","14",1
"j_3334",1,"L","J","22",1
"j_3335",1,"L","C","24",1
"j_3336",1,"L","C","22",1
"j_3337",1,"M","D.E","22",8
"j_3338",0,"S","Q","22",12
"j_3339",1,"M","J","22",9
"j_3340",1,"M","D.E","22",1
"j_3341",1,"S","G","22",611
"j_3342",1,"S","C","22",193
"j_3343",1,"L","C","22",1
"j_3344",1,"L","F","22",1
"j_3345",1,"S","D.E","22",2
"j_3346",0,"L","O","22",1
"j_3347",0,"M","R.S","22",1
"j_3348",1,"L","C","22",1
"j_3349",1,"M","F","22",15
"j_3350",0,"L","D.E","22",1
"j_3351",1,"L","C","18",1
"j_3352",1,"L","C","22",1
"j_3353",1,"L","C","22",1
"j_3354",0,"L","Q","22",1
"j_3355",0,"L","P","22",1
"j_3356",1,"L","C","22",1
"j_3357",0,"L","F","22",1
"j_3358",1,"M","C","22",14
"j_3359",1,"M","C","22",15
"j_3360",0,"M","K.L","22",2
"j_3361",1,"L","C","22",1
"j_3362",1,"L","C","04",1
"j_3363",1,"L","I","22",1
"j_3364",1,"L","I","22",1
"j_3365",1,"L","I","22",1
"j_3366",1,"L","I","22",1
"j_3367",1,"L","I","22",1
"j_3368",1,"L","C","22",1
"j_3369",1,"L","G","22",1
"j_3370",0,"L","Q","22",1
"j_3371",1,"S","D.E","22",2
"j_3372",1,"L","C","28",1
"j_3373",1,"M","R.S","22",2
"j_3374",0,"L","R.S","22",1
"j_3375",0,"L","Q","22",1
"j_3376",1,"L","K.L","22",1
"j_3377",1,"L","G","24",1
"j_3378",1,"M","K.L","22",1
"j_3379",0,"L","P","22",1
"j_3380",1,"L","N","02",2
"j_3381",1,"L","H","22",1
"j_3382",0,"M","P","22",6
"j_3383",1,"L","F","22",1
"j_3384",1,"L","G","22",1
"j_3385",1,"S","K.L","28",20
"j_3386",1,"M","G","22",17
"j_3387",1,"M","G","22",22
"j_3388",1,"S","J","22",6
"j_3389",1,"M","F","22",1
"j_3390",1,"L","F","22",1
"j_3391",1,"L","J","22",1
"j_3392",1,"L","G","22",2
"j_3393",0,"L","R.S","22",1
"j_3394",1,"S","R.S","22",65
"j_3395",1,"S","R.S","22",28
"j_3396",1,"M","M","22",2
"j_3397",1,"M","F","22",19
"j_3398",1,"M","C","22",18
"j_3399",1,"L","G","22",1
"j_3400",1,"L","M","22",1
"j_3401",1,"L","F","22",1
"j_3402",0,"L","R.S","22",1
"j_3403",1,"L","C","22",1
"j_3404",1,"S","K.L","22",11
"j_3405",1,"L","I","22",1
"j_3406",1,"L","N","22",2
"j_3407",1,"M","G","22",16
"j_3408",1,"M","G","22",1
"j_3409",0,"L","D.E","22",1
"j_3410",1,"M","Q","22",14
"j_3411",1,"M","M","22",14
"j_3412",1,"L","F","22",2
"j_3413",0,"L","Q","22",1
"j_3414",1,"L","C","22",1
"j_3415",1,"L","G","26",1
"j_3416",1,"L","F","30",2
"j_3417",0,"L","Q","22",1
"j_3418",1,"L","C","02",16
"j_3419",0,"M","D.E","02",7
"j_3420",1,"L","C","02",1
"j_3421",1,"L","C","02",1
"j_3422",0,"L","Q","02",1
"j_3423",1,"L","G","14",1
"j_3424",1,"S","Q","02",11
"j_3425",1,"M","I","02",1
"j_3426",1,"L","D.E","16",1
"j_3427",1,"L","D.E","02",1
"j_3428",0,"L","C","02",1
"j_3429",1,"L","C","02",1
"j_3430",1,"L","C","02",1
"j_3431",1,"L","C","02",1
"j_3432",0,"M","K.L","02",6
"j_3433",1,"L","C","02",1
"j_3434",1,"L","F","02",2
"j_3435",1,"L","N","02",2
"j_3436",1,"L","C","02",1
"j_3437",1,"L","I","02",1
"j_3438",1,"L","I","02",1
"j_3439",1,"L","I","02",1
"j_3440",1,"L","I","02",1
"j_3441",1,"L","C","02",1
"j_3442",1,"L","G","02",1
"j_3443",1,"L","C","02",1
"j_3444",0,"S","O","02",1
"j_3445",0,"L","O","02",1
"j_3446",0,"L","O","02",1
"j_3447",0,"S","O","02",1
"j_3448",1,"L","G","02",1
"j_3449",0,"L","C","10",17
"j_3450",0,"S","R.S","02",4
"j_3451",1,"M","D.E","02",2
"j_3452",0,"L","C","02",1
"j_3453",0,"L","C","16",1
"j_3454",1,"L","C","02",16
"j_3455",0,"L","P","02",6
"j_3456",1,"L","Q","02",1
"j_3457",0,"L","Q","02",1
"j_3458",1,"L","D.E","02",1
"j_3459",0,"L","Q","02",1
"j_3460",1,"L","C","02",1
"j_3461",0,"L","K.L","02",1
"j_3462",1,"L","K.L","14",1
"j_3463",1,"M","J","12",10
"j_3464",0,"M","R.S","24",9
"j_3465",1,"L","C","24",20
"j_3466",1,"S","I","24",75
"j_3467",1,"L","H","24",2
"j_3468",0,"M","J","24",1
"j_3469",1,"L","H","24",1
"j_3470",1,"L","C","18",1
"j_3471",1,"L","C","24",1
"j_3472",1,"L","F","24",1
"j_3473",0,"L","P","24",7
"j_3474",1,"L","H","24",1
"j_3475",1,"L","C","24",2
"j_3476",1,"L","C","24",1
"j_3477",1,"M","G","24",24
"j_3478",1,"L","G","24",1
"j_3479",1,"M","J","24",1
"j_3480",1,"S","J","24",8
"j_3481",1,"S","J","24",17
"j_3482",1,"M","G","12",23
"j_3483",1,"M","I","24",2
"j_3484",1,"L","C","24",1
"j_3485",1,"M","F","24",1
"j_3486",1,"L","G","24",1
"j_3487",0,"L","D.E","24",1
"j_3488",1,"M","M","24",1
"j_3489",1,"L","I","24",2
"j_3490",1,"L","I","24",1
"j_3491",1,"L","I","24",1
"j_3492",1,"L","I","24",1
"j_3493",1,"L","I","24",1
"j_3494",1,"L","C","08",1
"j_3495",1,"L","J","24",1
"j_3496",1,"L","C","24",1
"j_3497",1,"L","D.E","24",1
"j_3498",1,"L","C","24",2
"j_3499",1,"S","F","24",275
"j_3500",1,"S","G","24",403
"j_3501",1,"L","C","24",20
"j_3502",1,"L","C","24",1
"j_3503",1,"L","C","24",1
"j_3504",1,"L","G","24",1
"j_3505",1,"S","N","24",10
"j_3506",1,"L","G","24",1
"j_3507",1,"M","N","24",17
"j_3508",0,"L","Q","24",1
"j_3509",1,"L","C","24",1
"j_3510",0,"L","M","24",1
"j_3511",0,"L","Q","24",1
"j_3512",1,"L","C","24",1
"j_3513",1,"L","G","24",1
"j_3514",1,"M","F","24",19
"j_3515",1,"M","H","24",22
"j_3516",1,"L","C","24",1
"j_3517",1,"L","C","14",1
"j_3518",1,"S","C","24",145
"j_3519",1,"L","G","24",1
"j_3520",1,"L","N","24",2
"j_3521",1,"L","G","24",1
"j_3522",1,"S","M","24",30
"j_3523",1,"L","I","24",1
"j_3524",1,"L","N","24",1
"j_3525",1,"S","D.E","24",2
"j_3526",1,"S","H","24",35
"j_3527",1,"L","M","24",1
"j_3528",0,"L","Q","24",1
"j_3529",1,"S","J","24",8
"j_3530",0,"L","Q","24",2
"j_3531",1,"L","H","24",1
"j_3532",1,"S","H","24",103
"j_3533",0,"M","D.E","24",6
"j_3534",0,"L","D.E","24",1
"j_3535",1,"M","R.S","24",2
"j_3536",0,"L","P","24",6
"j_3537",0,"L","D.E","24",1
"j_3538",1,"M","P","24",7
"j_3539",1,"L","H","24",1
"j_3540",1,"L","C","24",1
"j_3541",1,"L","F","24",1
"j_3542",1,"L","C","24",1
"j_3543",1,"L","H","14",1
"j_3544",1,"L","G","24",1
"j_3545",1,"S","Q","24",13
"j_3546",1,"L","C","24",1
"j_3547",0,"M","P","24",7
"j_3548",1,"L","C","24",1
"j_3549",1,"M","H","24",23
"j_3550",1,"L","N","24",1
"j_3551",1,"S","R.S","24",57
"j_3552",0,"L","C","24",1
"j_3553",1,"S","R.S","24",4
"j_3554",1,"M","J","24",1
"j_3555",1,"L","C","24",1
"j_3556",0,"L","Q","24",1
"j_3557",1,"M","F","24",22
"j_3558",1,"M","K.L","24",7
"j_3559",1,"L","J","24",1
"j_3560",0,"L","K.L","24",1
"j_3561",1,"S","C","24",52
"j_3562",1,"L","C","16",1
"j_3563",1,"L","C","24",1
"j_3564",0,"M","Q","24",14
"j_3565",1,"L","C","24",1
"j_3566",1,"S","C","24",53
"j_3567",1,"S","M","24",30
"j_3568",1,"M","F","24",1
"j_3569",1,"L","C","24",1
"j_3570",1,"S","D.E","24",2
"j_3571",1,"S","M","24",84
"j_3572",1,"L","J","24",1
"j_3573",1,"L","C","24",1
"j_3574",1,"L","C","12",1
"j_3575",1,"S","C","24",146
"j_3576",1,"M","I","24",14
"j_3577",1,"L","F","24",1
"j_3578",1,"L","G","24",1
"j_3579",1,"L","C","14",1
"j_3580",1,"L","G","24",1
"j_3581",1,"S","Q","24",13
"j_3582",1,"L","F","24",1
"j_3583",1,"L","M","24",1
"j_3584",1,"S","N","24",32
"j_3585",1,"S","F","24",275
"j_3586",0,"L","Q","24",1
"j_3587",1,"S","Q","24",17
"j_3588",1,"M","P","24",7
"j_3589",1,"L","G","24",1
"j_3590",1,"S","P","24",17
"j_3591",1,"M","P","24",7
"j_3592",1,"S","K.L","24",18
"j_3593",1,"L","C","24",1
"j_3594",1,"M","C","24",21
"j_3595",1,"S","C","24",52
"j_3596",0,"L","N","24",2
"j_3597",1,"L","N","24",1
"j_3598",1,"L","N","24",1
"j_3599",0,"L","R.S","24",1
"j_3600",1,"L","G","24",1
"j_3601",1,"M","I","24",14
"j_3602",1,"L","C","24",1
"j_3603",1,"M","M","24",16
"j_3604",1,"L","N","24",2
"j_3605",1,"M","I","24",1
"j_3606",0,"M","P","24",7
"j_3607",0,"M","P","24",6
"j_3608",1,"M","F","24",22
"j_3609",1,"L","C","06",1
"j_3610",0,"L","F","24",1
"j_3611",1,"S","Q","24",13
"j_3612",1,"L","Q","16",1
"j_3613",1,"L","I","24",2
"j_3614",1,"L","N","24",1
"j_3615",1,"L","N","24",2
"j_3616",1,"L","D.E","24",1
"j_3617",1,"M","P","24",7
"j_3618",1,"L","C","16",1
"j_3619",1,"L","K.L","24",1
"j_3620",1,"L","C","24",1
"j_3621",1,"M","M","24",15
"j_3622",1,"L","C","30",1
"j_3623",0,"L","D.E","30",1
"j_3624",0,"L","D.E","10",1
"j_3625",1,"L","G","02",1
"j_3626",1,"M","F","30",25
"j_3627",1,"S","H","30",35
"j_3628",1,"L","C","30",1
"j_3629",1,"L","C","30",1
"j_3630",1,"L","C","30",1
"j_3631",1,"L","H","30",1
"j_3632",1,"L","C","10",1
"j_3633",1,"L","C","30",1
"j_3634",1,"M","F","30",1
"j_3635",0,"L","H","30",1
"j_3636",1,"M","G","30",25
"j_3637",1,"L","C","30",1
"j_3638",0,"L","C","30",1
"j_3639",1,"M","C","30",18
"j_3640",1,"L","F","30",1
"j_3641",1,"L","C","30",1
"j_3642",1,"L","C","30",1
"j_3643",1,"M","F","30",1
"j_3644",1,"L","C","30",2
"j_3645",1,"M","D.E","30",2
"j_3646",0,"L","D.E","30",1
"j_3647",1,"L","C","30",2
"j_3648",1,"L","G","30",2
"j_3649",0,"S","O","30",1
"j_3650",1,"S","Q","30",19
"j_3651",0,"L","D.E","30",1
"j_3652",1,"L","C","30",1
"j_3653",0,"L","C","30",1
"j_3654",0,"L","O","30",1
"j_3655",1,"S","F","30",366
"j_3656",1,"L","C","30",1
"j_3657",1,"M","H","30",40
"j_3658",1,"L","C","30",1
"j_3659",1,"L","C","30",1
"j_3660",1,"L","J","30",1
"j_3661",1,"S","R.S","30",65
"j_3662",1,"L","C","30",1
"j_3663",1,"M","C","30",219
"j_3664",0,"M","P","26",6
"j_3665",0,"L","Q","26",1
"j_3666",1,"L","M","14",1
"j_3667",1,"L","G","26",2
"j_3668",1,"L","C","06",1
"j_3669",1,"L","C","12",1
"j_3670",1,"M","N","26",1
"j_3671",1,"S","F","26",257
"j_3672",1,"S","I","26",24
"j_3673",1,"L","C","26",1
"j_3674",1,"L","G","26",1
"j_3675",0,"L","H","26",2
"j_3676",1,"M","F","26",2
"j_3677",0,"M","D.E","26",1
"j_3678",0,"L","O","26",5
"j_3679",1,"S","M","26",114
"j_3680",1,"L","G","26",19
"j_3681",1,"M","F","26",2
"j_3682",1,"L","H","10",1
"j_3683",1,"M","M","26",2
"j_3684",0,"M","K.L","26",1
"j_3685",1,"L","C","26",1
"j_3686",1,"M","F","26",12
"j_3687",0,"S","O","26",1
"j_3688",0,"M","D.E","26",2
"j_3689",1,"M","F","26",1
"j_3690",0,"M","R.S","26",1
"j_3691",1,"L","G","26",1
"j_3692",0,"M","R.S","26",1
"j_3693",1,"S","R.S","26",93
"j_3694",1,"L","C","26",1
"j_3695",1,"M","K.L","26",2
"j_3696",1,"S","H","26",129
"j_3697",1,"M","G","24",25
"j_3698",1,"L","K.L","24",1
"j_3699",1,"L","D.E","24",1
"j_3700",0,"L","P","24",1
"j_3701",1,"L","G","24",1
"j_3702",0,"L","D.E","24",1
"j_3703",0,"L","O","24",1
"j_3704",1,"L","C","24",1
"j_3705",0,"L","R.S","24",1
"j_3706",1,"M","H","12",26
"j_3707",1,"L","C","24",1
"j_3708",1,"M","J","24",1
"j_3709",1,"M","R.S","24",2
"j_3710",1,"M","R.S","14",65
"j_3711",0,"M","O","12",5
"j_3712",1,"L","C","12",1
"j_3713",1,"L","C","04",1
"j_3714",1,"L","C","12",1
"j_3715",0,"L","D.E","24",1
"j_3716",1,"L","C","30",1
"j_3717",0,"M","P","24",6
"j_3718",0,"M","P","24",7
"j_3719",1,"L","K.L","24",1
"j_3720",0,"L","H","24",1
"j_3721",1,"S","D.E","24",3
"j_3722",1,"L","C","24",2
"j_3723",0,"L","Q","24",1
"j_3724",1,"L","C","24",1
"j_3725",1,"L","C","12",1
"j_3726",1,"L","C","24",1
"j_3727",1,"L","C","24",1
"j_3728",1,"L","C","24",1
"j_3729",1,"L","D.E","24",1
"j_3730",1,"L","F","24",1
"j_3731",1,"L","D.E","24",1
"j_3732",1,"M","F","24",22
"j_3733",1,"L","C","24",1
"j_3734",1,"M","H","24",38
"j_3735",1,"L","G","24",1
"j_3736",1,"M","J","24",12
"j_3737",1,"L","G","24",2
"j_3738",1,"L","C","24",1
"j_3739",1,"M","G","24",24
"j_3740",1,"M","H","24",39
"j_3741",0,"L","N","24",1
"j_3742",0,"L","K.L","24",1
"j_3743",1,"L","C","24",1
"j_3744",1,"L","G","24",1
"j_3745",0,"L","M","24",1
"j_3746",1,"L","H","24",1
"j_3747",0,"L","M","24",1
"j_3748",1,"L","K.L","24",1
"j_3749",1,"M","F","24",1
"j_3750",1,"L","F","24",2
"j_3751",0,"L","O","24",1
"j_3752",1,"L","C","24",1
"j_3753",1,"M","C","24",30
"j_3754",1,"L","F","24",2
"j_3755",1,"L","F","24",1
"j_3756",1,"S","K.L","24",19
"j_3757",1,"S","K.L","24",19
"j_3758",1,"L","C","24",1
"j_3759",1,"L","C","24",1
"j_3760",0,"L","K.L","24",1
"j_3761",0,"L","M","24",1
"j_3762",0,"L","M","24",2
"j_3763",1,"L","F","24",2
"j_3764",1,"L","G","24",1
"j_3765",1,"S","F","24",275
"j_3766",1,"L","M","24",2
"j_3767",1,"L","C","24",1
"j_3768",1,"L","C","24",1
"j_3769",1,"L","F","12",1
"j_3770",1,"L","C","24",1
"j_3771",1,"L","C","24",2
"j_3772",0,"L","D.E","24",1
"j_3773",1,"L","C","32",1
"j_3774",0,"M","Q","24",12
"j_3775",1,"L","H","24",1
"j_3776",1,"L","C","24",1
"j_3777",1,"L","D.E","24",1
"j_3778",1,"L","C","24",1
"j_3779",0,"L","K.L","24",1
"j_3780",0,"L","C","24",1
"j_3781",1,"S","C","24",145
"j_3782",1,"L","D.E","24",1
"j_3783",1,"L","G","24",1
"j_3784",0,"L","K.L","24",1
"j_3785",1,"L","H","24",2
"j_3786",0,"L","C","24",1
"j_3787",1,"L","F","24",1
"j_3788",1,"L","G","24",1
"j_3789",1,"L","G","24",1
"j_3790",1,"L","H","24",1
"j_3791",1,"M","F","24",1
"j_3792",1,"L","C","24",1
"j_3793",1,"L","D.E","24",1
"j_3794",0,"L","D.E","24",1
"j_3795",0,"L","Q","24",1
"j_3796",0,"L","Q","24",1
"j_3797",0,"L","Q","24",1
"j_3798",1,"L","N","24",1
"j_3799",1,"L","F","24",1
"j_3800",1,"S","M","24",85
"j_3801",1,"L","H","24",1
"j_3802",0,"M","R.S","24",1
"j_3803",0,"M","P","24",7
"j_3804",1,"M","M","24",15
"j_3805",1,"L","F","24",1
"j_3806",1,"S","I","24",75
"j_3807",0,"L","Q","24",1
"j_3808",1,"L","H","24",1
"j_3809",1,"L","C","24",1
"j_3810",1,"L","G","24",1
"j_3811",1,"L","G","24",1
"j_3812",1,"L","G","24",1
"j_3813",1,"L","G","02",1
"j_3814",1,"L","G","32",1
"j_3815",1,"L","G","30",1
"j_3816",1,"L","G","22",1
"j_3817",1,"L","G","12",2
"j_3818",1,"L","G","06",1
"j_3819",1,"L","G","14",1
"j_3820",1,"L","G","24",1
"j_3821",1,"L","I","24",1
"j_3822",1,"L","I","24",1
"j_3823",1,"L","Q","24",12
"j_3824",1,"L","C","24",1
"j_3825",0,"L","K.L","24",1
"j_3826",1,"L","K.L","24",1
"j_3827",1,"L","F","24",1
"j_3828",1,"L","C","24",1
"j_3829",1,"S","J","24",18
"j_3830",0,"L","O","24",1
"j_3831",1,"L","C","24",1
"j_3832",1,"L","C","12",1
"j_3833",1,"L","N","24",1
"j_3834",1,"S","F","12",83
"j_3835",1,"L","G","24",1
"j_3836",1,"L","G","22",146
"j_3837",1,"L","G","26",19
"j_3838",1,"L","K.L","12",15
"j_3839",0,"L","D.E","24",1
"j_3840",1,"L","C","26",1
"j_3841",0,"L","Q","24",1
"j_3842",0,"L","H","24",1
"j_3843",1,"L","C","24",1
"j_3844",1,"L","C","24",1
"j_3845",1,"L","C","24",1
"j_3846",0,"L","M","24",1
"j_3847",1,"L","G","24",1
"j_3848",1,"L","G","24",1
"j_3849",0,"L","K.L","24",1
"j_3850",1,"S","K.L","24",7
"j_3851",1,"L","J","24",1
"j_3852",1,"L","C","24",1
"j_3853",1,"S","F","24",78
"j_3854",1,"L","M","24",1
"j_3855",1,"L","N","24",2
"j_3856",1,"S","R.S","24",58
"j_3857",1,"L","C","12",1
"j_3858",0,"L","D.E","14",1
"j_3859",0,"L","D.E","06",1
"j_3860",0,"L","D.E","10",1
"j_3861",0,"L","D.E","04",1
"j_3862",1,"L","G","24",1
"j_3863",1,"S","H","24",35
"j_3864",1,"L","G","24",1
"j_3865",1,"L","G","24",1
"j_3866",0,"L","I","24",1
"j_3867",0,"L","D.E","24",1
"j_3868",1,"S","G","24",136
"j_3869",1,"L","C","24",1
"j_3870",1,"L","C","24",1
"j_3871",1,"L","C","24",1
"j_3872",1,"L","C","02",1
"j_3873",1,"L","C","24",1
"j_3874",1,"M","Q","24",12
"j_3875",1,"L","F","24",1
"j_3876",1,"L","M","30",1
"j_3877",1,"L","C","24",1
"j_3878",1,"L","C","16",1
"j_3879",0,"L","H","24",1
"j_3880",1,"S","H","24",36
"j_3881",0,"L","H","24",1
"j_3882",1,"L","C","24",1
"j_3883",1,"L","G","24",2
"j_3884",0,"L","H","24",1
"j_3885",1,"M","D.E","12",1
"j_3886",1,"L","Q","24",1
"j_3887",0,"M","Q","24",12
"j_3888",1,"L","C","24",1
"j_3889",1,"L","F","24",1
"j_3890",1,"M","F","24",22
"j_3891",1,"L","C","26",1
"j_3892",1,"L","C","24",1
"j_3893",1,"L","C","30",1
"j_3894",1,"L","C","24",1
"j_3895",0,"L","D.E","24",1
"j_3896",1,"L","C","24",1
"j_3897",0,"L","C","24",1
"j_3898",1,"L","C","24",1
"j_3899",1,"M","G","24",20
"j_3900",1,"L","C","24",1
"j_3901",1,"L","C","24",1
"j_3902",1,"L","F","24",2
"j_3903",1,"L","G","24",2
"j_3904",0,"L","Q","24",1
"j_3905",1,"L","H","24",2
"j_3906",0,"L","Q","24",1
"j_3907",0,"L","J","24",1
"j_3908",1,"M","K.L","24",8
"j_3909",0,"M","K.L","24",7
"j_3910",0,"L","Q","24",1
"j_3911",1,"L","C","24",20
"j_3912",0,"L","O","24",1
"j_3913",0,"L","O","24",1
"j_3914",0,"L","O","24",1
"j_3915",0,"L","O","24",1
"j_3916",0,"S","O","12",1
"j_3917",0,"L","O","24",1
"j_3918",0,"L","H","24",2
"j_3919",0,"M","Q","24",12
"j_3920",0,"S","O","24",1
"j_3921",0,"M","O","24",6
"j_3922",0,"S","O","24",1
"j_3923",0,"S","O","24",1
"j_3924",1,"M","I","24",43
"j_3925",0,"M","R.S","24",9
"j_3926",0,"L","P","24",6
"j_3927",1,"L","G","24",1
"j_3928",0,"L","F","24",1
"j_3929",0,"L","D.E","24",1
"j_3930",0,"L","Q","24",1
"j_3931",0,"L","K.L","24",1
"j_3932",1,"M","N","16",9
"j_3933",0,"M","Q","24",12
"j_3934",0,"L","K.L","24",1
"j_3935",1,"L","C","24",1
"j_3936",0,"M","H","24",23
"j_3937",1,"L","C","24",1
"j_3938",0,"L","Q","24",1
"j_3939",1,"L","G","24",1
"j_3940",1,"M","H","20",2
"j_3941",0,"L","O","24",6
"j_3942",0,"L","O","24",1
"j_3943",1,"L","C","24",1
"j_3944",1,"L","C","24",1
"j_3945",0,"L","R.S","24",1
"j_3946",1,"S","D.E","24",3
"j_3947",1,"L","G","24",1
"j_3948",1,"L","J","14",1
"j_3949",1,"L","N","24",1
"j_3950",1,"S","C","24",53
"j_3951",1,"S","H","24",36
"j_3952",1,"S","G","24",403
"j_3953",1,"L","C","24",1
"j_3954",1,"L","H","24",1
"j_3955",1,"M","F","24",18
"j_3956",1,"S","M","24",84
"j_3957",0,"M","R.S","24",1
"j_3958",1,"S","Q","24",17
"j_3959",1,"S","H","24",36
"j_3960",1,"L","C","24",1
"j_3961",1,"L","C","16",1
"j_3962",0,"L","H","24",1
"j_3963",0,"L","H","30",1
"j_3964",0,"L","H","24",1
"j_3965",1,"L","F","24",1
"j_3966",1,"L","F","24",1
"j_3967",1,"M","F","24",1
"j_3968",1,"L","J","24",1
"j_3969",1,"S","K.L","24",6
"j_3970",1,"L","N","24",1
"j_3971",0,"L","O","24",1
"j_3972",1,"L","C","24",1
"j_3973",1,"L","C","24",1
"j_3974",1,"L","G","24",2
"j_3975",1,"L","G","24",1
"j_3976",1,"L","F","24",1
"j_3977",1,"L","G","24",2
"j_3978",1,"L","C","24",1
"j_3979",1,"L","C","24",1
"j_3980",1,"M","M","24",1
"j_3981",1,"L","J","12",2
"j_3982",1,"M","D.E","24",7
"j_3983",1,"L","F","24",2
"j_3984",0,"L","C","24",1
"j_3985",1,"L","F","24",1
"j_3986",1,"S","M","24",84
"j_3987",1,"L","N","24",1
"j_3988",1,"L","F","24",1
"j_3989",1,"S","C","24",52
"j_3990",1,"L","N","24",2
"j_3991",1,"L","G","24",1
"j_3992",0,"L","D.E","24",1
"j_3993",1,"L","P","24",6
"j_3994",0,"L","Q","24",12
"j_3995",1,"S","F","24",275
"j_3996",1,"L","Q","24",1
"j_3997",1,"L","F","24",1
"j_3998",1,"L","F","24",2
"j_3999",1,"M","M","24",1
"j_4000",1,"L","F","24",1
"j_4001",1,"L","C","24",1
"j_4002",1,"L","J","24",1
"j_4003",1,"L","Q","28",1
"j_4004",1,"M","H","28",1
"j_4005",1,"S","F","28",73
"j_4006",1,"S","C","28",46
"j_4007",1,"L","H","28",1
"j_4008",1,"S","F","28",222
"j_4009",1,"L","C","28",1
"j_4010",0,"M","R.S","28",1
"j_4011",0,"L","D.E","28",1
"j_4012",0,"L","O","28",1
"j_4013",1,"M","I","28",10
"j_4014",1,"M","F","28",2
"j_4015",1,"L","G","28",2
"j_4016",1,"M","I","28",9
"j_4017",1,"L","C","28",1
"j_4018",0,"L","P","28",1
"j_4019",1,"L","C","28",1
"j_4020",1,"M","K.L","28",2
"j_4021",1,"L","C","28",1
"j_4022",1,"L","Q","28",1
"j_4023",1,"L","Q","28",1
"j_4024",1,"M","H","28",7
"j_4025",0,"M","D.E","28",1
"j_4026",1,"S","G","28",258
"j_4027",1,"M","C","28",15
"j_4028",1,"S","N","28",19
"j_4029",1,"L","C","26",1
"j_4030",1,"L","F","26",1
"j_4031",0,"L","O","26",1
"j_4032",0,"M","D.E","26",1
"j_4033",1,"L","D.E","26",1
"j_4034",1,"L","C","26",1
"j_4035",1,"L","C","26",1
"j_4036",1,"L","C","26",1
"j_4037",1,"M","C","26",19
"j_4038",1,"L","H","26",2
"j_4039",1,"M","H","26",35
"j_4040",1,"M","H","26",11
"j_4041",1,"M","G","26",1
"j_4042",1,"L","G","26",1
"j_4043",0,"L","J","26",1
"j_4044",1,"L","H","26",2
"j_4045",1,"L","N","26",2
"j_4046",1,"M","F","26",1
"j_4047",1,"L","J","26",1
"j_4048",1,"L","C","26",1
"j_4049",1,"L","G","26",2
"j_4050",1,"L","N","26",2
"j_4051",1,"L","C","24",1
"j_4052",1,"M","J","26",2
"j_4053",1,"M","J","26",1
"j_4054",1,"L","C","32",2
"j_4055",1,"L","C","26",1
"j_4056",1,"L","G","26",1
"j_4057",1,"M","F","26",13
"j_4058",1,"S","N","26",21
"j_4059",1,"M","K.L","26",1
"j_4060",1,"L","C","26",1
"j_4061",1,"L","F","26",1
"j_4062",1,"L","G","26",2
"j_4063",1,"L","G","26",1
"j_4064",1,"M","J","26",1
"j_4065",1,"L","D.E","26",1
"j_4066",1,"L","H","26",1
"j_4067",1,"L","C","26",1
"j_4068",1,"L","C","26",1
"j_4069",1,"L","C","26",2
"j_4070",1,"L","G","26",2
"j_4071",1,"L","K.L","26",1
"j_4072",0,"L","O","26",1
"j_4073",0,"L","O","26",1
"j_4074",0,"L","O","26",1
